"","measure","location","sex","age","cause","metric","year","val","upper","lower"
"285962","Deaths","World Bank Low Income","Male","All ages","Tuberculosis","Percent",1993,0.0730384404672807,0.0829094874628943,0.0657829999210226
"286176","Deaths","World Bank Low Income","Male","All ages","HIV/AIDS","Number",1993,153552.515636863,212870.983506363,106984.012981925
"286178","Deaths","World Bank Low Income","Male","All ages","HIV/AIDS","Percent",1993,0.0568307274798256,0.0775568105448189,0.0394451616373928
"289459","Deaths","Central Europe","Male","All ages","Zika virus","Number",1992,0,0,0
"289461","Deaths","Central Europe","Male","All ages","Zika virus","Percent",1992,0,0,0
"295199","Deaths","Eastern Europe","Male","All ages","Zika virus","Number",1990,0,0,0
"295201","Deaths","Eastern Europe","Male","All ages","Zika virus","Percent",1990,0,0,0
"301811","Deaths","Australasia","Male","All ages","Tuberculosis","Number",1992,78.5058136259134,83.8812670150813,72.6874545402434
"301813","Deaths","Australasia","Male","All ages","Tuberculosis","Percent",1992,0.00100362997721155,0.00107115033453659,0.000928346039111453
"302027","Deaths","Australasia","Male","All ages","HIV/AIDS","Number",1992,517.073555413102,531.80199472738,503.160868486709
"302029","Deaths","Australasia","Male","All ages","HIV/AIDS","Percent",1992,0.00661038807715721,0.00680622431571888,0.00642909072279672
"307529","Deaths","Commonwealth High Income","Male","All ages","Tuberculosis","Number",1990,804.306465130744,827.795079330543,776.1134040439
"307531","Deaths","Commonwealth High Income","Male","All ages","Tuberculosis","Percent",1990,0.00156892070330106,0.00161494367518989,0.00151457641410004
"307745","Deaths","Commonwealth High Income","Male","All ages","HIV/AIDS","Number",1990,1760.3309557259,1787.07934208044,1731.61285966813
"307747","Deaths","Commonwealth High Income","Male","All ages","HIV/AIDS","Percent",1990,0.00343379979276973,0.0034882522547561,0.00337687018436971
"309931","Deaths","Australasia","Male","All ages","Tuberculosis","Number",1991,79.4056469039227,85.1096000474212,73.3139058449167
"309933","Deaths","Australasia","Male","All ages","Tuberculosis","Percent",1991,0.00103131513127328,0.00110613532260126,0.000950695717717118
"310219","Deaths","East Asia","Male","All ages","Tuberculosis","Number",1991,109801.366694727,126206.963295622,94150.8454577074
"310221","Deaths","East Asia","Male","All ages","Tuberculosis","Percent",1991,0.0229998242315201,0.0242122147974057,0.0219404251285198
"310435","Deaths","East Asia","Male","All ages","HIV/AIDS","Number",1991,2261.32829884921,3053.02059514089,867.523836336188
"310437","Deaths","East Asia","Male","All ages","HIV/AIDS","Percent",1991,0.000475711016716821,0.000669044592593222,0.000173664807452773
"319031","Deaths","Eastern Mediterranean Region","Male","All ages","Tuberculosis","Number",1990,55314.611101762,69084.5347654385,46123.1347759826
"319033","Deaths","Eastern Mediterranean Region","Male","All ages","Tuberculosis","Percent",1990,0.0304508182437332,0.03827462160293,0.0255821498677946
"319247","Deaths","Eastern Mediterranean Region","Male","All ages","HIV/AIDS","Number",1990,595.680689713936,1627.80068744618,219.463664721351
"319249","Deaths","Eastern Mediterranean Region","Male","All ages","HIV/AIDS","Percent",1990,0.000327865771335993,0.000880423255656752,0.000122296607206877
"320662","Deaths","Andean Latin America","Male","All ages","Zika virus","Number",1992,0,0,0
"320664","Deaths","Andean Latin America","Male","All ages","Zika virus","Percent",1992,0,0,0
"323627","Deaths","Region of the Americas","Male","All ages","Tuberculosis","Number",1991,28516.3145774077,29599.1496996726,27319.1145007373
"323629","Deaths","Region of the Americas","Male","All ages","Tuberculosis","Percent",1991,0.0102737541236104,0.0105995796217026,0.00989867752146632
"323847","Deaths","Southeast Asia","Male","All ages","Tuberculosis","Number",1992,150609.367277575,168393.12684944,136580.605695316
"323849","Deaths","Southeast Asia","Male","All ages","Tuberculosis","Percent",1992,0.0802730280826943,0.0888092815455386,0.0741466073153074
"324063","Deaths","Southeast Asia","Male","All ages","HIV/AIDS","Number",1992,5226.48564112047,7564.90201989167,3487.82980487038
"324065","Deaths","Southeast Asia","Male","All ages","HIV/AIDS","Percent",1992,0.00278771452733162,0.00408399709790173,0.00184095074806894
"325201","Deaths","Central Asia","Male","All ages","Tuberculosis","Number",1991,4967.04777516684,5178.22599074242,4780.40983021444
"325203","Deaths","Central Asia","Male","All ages","Tuberculosis","Percent",1991,0.0173391415996207,0.0178831452025617,0.0168336082176847
"325417","Deaths","Central Asia","Male","All ages","HIV/AIDS","Number",1991,243.008426876058,251.928414064762,232.619712219462
"325419","Deaths","Central Asia","Male","All ages","HIV/AIDS","Percent",1991,0.000848455794910566,0.000887721654464501,0.000803733876163279
"327718","Deaths","Caribbean","Male","All ages","Zika virus","Number",1991,0,0,0
"327720","Deaths","Caribbean","Male","All ages","Zika virus","Percent",1991,0,0,0
"330004","Deaths","Central Latin America","Male","All ages","Zika virus","Number",1991,0,0,0
"330006","Deaths","Central Latin America","Male","All ages","Zika virus","Percent",1991,0,0,0
"330224","Deaths","Central Sub-Saharan Africa","Male","All ages","Tuberculosis","Number",1992,41469.4077233942,51871.835941172,33352.8555471188
"330226","Deaths","Central Sub-Saharan Africa","Male","All ages","Tuberculosis","Percent",1992,0.0921048623370587,0.112050635108227,0.0756395948143522
"330440","Deaths","Central Sub-Saharan Africa","Male","All ages","HIV/AIDS","Number",1992,13094.2829120088,18905.2004300228,8873.22015576935
"330442","Deaths","Central Sub-Saharan Africa","Male","All ages","HIV/AIDS","Percent",1992,0.0291064739025443,0.0416364545679979,0.0193143711577192
"332513","Deaths","North America","Male","All ages","Tuberculosis","Number",1992,1320.85323146384,1365.0902019856,1267.55224621276
"332515","Deaths","North America","Male","All ages","Tuberculosis","Percent",1992,0.00107785609661544,0.00111389826478517,0.00103414267389987
"332729","Deaths","North America","Male","All ages","HIV/AIDS","Number",1992,32610.0126059981,32894.7311280006,32337.9315928809
"332731","Deaths","North America","Male","All ages","HIV/AIDS","Percent",1992,0.0266108284310385,0.0268553942532342,0.0263823668597158
"337107","Deaths","High-income Asia Pacific","Male","All ages","Tuberculosis","Number",1992,8326.20864592537,8620.44270298313,7998.61034191591
"337109","Deaths","High-income Asia Pacific","Male","All ages","Tuberculosis","Percent",1992,0.0137678434424133,0.014268930823498,0.0132117173004069
"337323","Deaths","High-income Asia Pacific","Male","All ages","HIV/AIDS","Number",1992,113.42319729446,116.550725713845,110.296359757103
"337325","Deaths","High-income Asia Pacific","Male","All ages","HIV/AIDS","Percent",1992,0.000187551994147955,0.000192631880846977,0.000182288695489621
"341441","Deaths","Australasia","Male","All ages","HIV/AIDS","Number",1991,478.203737279211,491.655766879536,465.136660307725
"341443","Deaths","Australasia","Male","All ages","HIV/AIDS","Percent",1991,0.00621092598813043,0.00638831484898358,0.00603122020928639
"347916","Deaths","North America","Male","All ages","Zika virus","Number",1991,0,0,0
"347918","Deaths","North America","Male","All ages","Zika virus","Percent",1991,0,0,0
"355342","Deaths","Africa","Male","All ages","Tuberculosis","Number",1993,284338.402477202,320386.190450501,252291.628385544
"355344","Deaths","Africa","Male","All ages","Tuberculosis","Percent",1993,0.0626558971449257,0.0696334951739894,0.0566174174592009
"356160","Deaths","North Africa and Middle East","Male","All ages","Tuberculosis","Number",1992,15053.0791382439,17512.2963857874,12780.4115422732
"356162","Deaths","North Africa and Middle East","Male","All ages","Tuberculosis","Percent",1992,0.0108261313605562,0.0122681503308346,0.00937720549819202
"356376","Deaths","North Africa and Middle East","Male","All ages","HIV/AIDS","Number",1992,634.708705822728,1394.985349592,308.452483488786
"356378","Deaths","North Africa and Middle East","Male","All ages","HIV/AIDS","Percent",1992,0.000456841856996362,0.00101912765659538,0.000222794054908669
"361340","Deaths","Eastern Sub-Saharan Africa","Male","All ages","Zika virus","Number",1993,0,0,0
"361342","Deaths","Eastern Sub-Saharan Africa","Male","All ages","Zika virus","Percent",1993,0,0,0
"361560","Deaths","Commonwealth Low Income","Male","All ages","Tuberculosis","Number",1990,105888.633982287,122024.705326248,91269.2580592693
"361562","Deaths","Commonwealth Low Income","Male","All ages","Tuberculosis","Percent",1990,0.0783178077666347,0.0889195958285379,0.0687966593707922
"361776","Deaths","Commonwealth Low Income","Male","All ages","HIV/AIDS","Number",1990,67851.8115110856,94114.4813707345,47647.4604764198
"361778","Deaths","Commonwealth Low Income","Male","All ages","HIV/AIDS","Percent",1990,0.0501447381208117,0.0693288585390569,0.0354053192635036
"362948","Deaths","Oceania","Male","All ages","Tuberculosis","Number",1993,1033.26493156609,1462.34765595417,715.763139976088
"362950","Deaths","Oceania","Male","All ages","Tuberculosis","Percent",1993,0.0335553871924157,0.0440476779442332,0.0243780159173059
"363164","Deaths","Oceania","Male","All ages","HIV/AIDS","Number",1993,27.0242973433362,75.8428216720021,10.966922500647
"363166","Deaths","Oceania","Male","All ages","HIV/AIDS","Percent",1993,0.000881162592018876,0.00249247051514503,0.000352400830895362
"364884","Deaths","Eastern Mediterranean Region","Male","All ages","Zika virus","Number",1990,0,0,0
"364886","Deaths","Eastern Mediterranean Region","Male","All ages","Zika virus","Percent",1990,0,0,0
"365904","Deaths","East Asia","Male","All ages","Tuberculosis","Number",1993,100276.760042388,113470.612896999,87577.9053880622
"365906","Deaths","East Asia","Male","All ages","Tuberculosis","Percent",1993,0.0208416459772771,0.0216842218206056,0.0200498500885969
"366120","Deaths","East Asia","Male","All ages","HIV/AIDS","Number",1993,3333.4405163897,3882.2679978186,2186.48234976613
"366122","Deaths","East Asia","Male","All ages","HIV/AIDS","Percent",1993,0.000695263641259473,0.00084799772129039,0.000455690514388057
"366916","Deaths","Andean Latin America","Male","All ages","Zika virus","Number",1990,0,0,0
"366918","Deaths","Andean Latin America","Male","All ages","Zika virus","Percent",1990,0,0,0
"367467","Deaths","Central Europe","Male","All ages","Zika virus","Number",1990,0,0,0
"367469","Deaths","Central Europe","Male","All ages","Zika virus","Percent",1990,0,0,0
"374645","Deaths","Southeast Asia","Male","All ages","Tuberculosis","Number",1990,151904.108390409,169890.926690934,136118.952926894
"374647","Deaths","Southeast Asia","Male","All ages","Tuberculosis","Percent",1990,0.0813134665686219,0.0903323138667299,0.0747357598897079
"374861","Deaths","Southeast Asia","Male","All ages","HIV/AIDS","Number",1990,1449.44128595414,1950.42254069517,1150.37082671652
"374863","Deaths","Southeast Asia","Male","All ages","HIV/AIDS","Percent",1990,0.000776498802089096,0.0010594084422045,0.000604650028616927
"378750","Deaths","Commonwealth High Income","Male","All ages","Tuberculosis","Number",1992,743.956186526834,764.945793007229,718.332288498853
"378752","Deaths","Commonwealth High Income","Male","All ages","Tuberculosis","Percent",1992,0.001454830748443,0.00149582098741256,0.00140549259699614
"378966","Deaths","Commonwealth High Income","Male","All ages","HIV/AIDS","Number",1992,2414.93421823075,2453.67919113397,2374.49887672875
"378968","Deaths","Commonwealth High Income","Male","All ages","HIV/AIDS","Percent",1992,0.00472249788881867,0.00480007402006451,0.00464228052555337
"382158","Deaths","Central Sub-Saharan Africa","Male","All ages","Zika virus","Number",1990,0,0,0
"382160","Deaths","Central Sub-Saharan Africa","Male","All ages","Zika virus","Percent",1990,0,0,0
"385187","Deaths","America","Male","All ages","Tuberculosis","Number",1992,27859.1676070057,28854.2302763195,26725.2005877685
"385189","Deaths","America","Male","All ages","Tuberculosis","Percent",1992,0.00998592722151257,0.0103093018372615,0.00961531468582558
"385403","Deaths","America","Male","All ages","HIV/AIDS","Number",1992,51544.0463531034,54009.7995144273,50010.6197382413
"385405","Deaths","America","Male","All ages","HIV/AIDS","Percent",1992,0.0184765350488111,0.0193706911594626,0.0179072628323967
"386075","Deaths","East Asia","Male","All ages","Tuberculosis","Number",1992,106174.772660152,122091.894620143,92791.5738963536
"386077","Deaths","East Asia","Male","All ages","Tuberculosis","Percent",1992,0.0221285781908858,0.0231060118056009,0.0212830045778045
"386291","Deaths","East Asia","Male","All ages","HIV/AIDS","Number",1992,2807.26062949764,3489.20813164855,1459.40567595299
"386293","Deaths","East Asia","Male","All ages","HIV/AIDS","Percent",1992,0.000587201373932542,0.000750729967286466,0.000295578269916752
"389112","Deaths","Europe & Central Asia - WB","Male","All ages","Tuberculosis","Number",1992,32643.6833767888,33478.8876606245,31863.1030431056
"389114","Deaths","Europe & Central Asia - WB","Male","All ages","Tuberculosis","Percent",1992,0.00730538273400021,0.00747793528393547,0.00715412690797773
"389328","Deaths","Europe & Central Asia - WB","Male","All ages","HIV/AIDS","Number",1992,18796.1343770748,18966.7997903352,18624.9171589465
"389330","Deaths","Europe & Central Asia - WB","Male","All ages","HIV/AIDS","Percent",1992,0.00420649476033915,0.00425344446301713,0.00416076708707548
"391291","Deaths","Region of the Americas","Male","All ages","HIV/AIDS","Number",1991,44520.0200749643,46487.6625611075,43365.0924757485
"391293","Deaths","Region of the Americas","Male","All ages","HIV/AIDS","Percent",1991,0.0160404034928238,0.0167682307780244,0.0156020396895521
"396530","Deaths","Oceania","Male","All ages","Zika virus","Number",1991,0,0,0
"396532","Deaths","Oceania","Male","All ages","Zika virus","Percent",1991,0,0,0
"397194","Deaths","Western Sub-Saharan Africa","Male","All ages","Tuberculosis","Number",1991,75300.6341554362,88264.1350694686,62858.7464284667
"397196","Deaths","Western Sub-Saharan Africa","Male","All ages","Tuberculosis","Percent",1991,0.0491747123345121,0.0568250546198592,0.0425691321865165
"397410","Deaths","Western Sub-Saharan Africa","Male","All ages","HIV/AIDS","Number",1991,22512.1225866703,36283.4332773536,14714.3306248789
"397412","Deaths","Western Sub-Saharan Africa","Male","All ages","HIV/AIDS","Percent",1991,0.0147066977745134,0.0238077255529149,0.00971424181515585
"400248","Deaths","Eastern Sub-Saharan Africa","Male","All ages","HIV/AIDS","Number",1991,102359.038733113,140741.737635286,72361.6161111968
"400250","Deaths","Eastern Sub-Saharan Africa","Male","All ages","HIV/AIDS","Percent",1991,0.0658675142419415,0.0894076390649783,0.0468690866407435
"402680","Deaths","Africa","Male","All ages","HIV/AIDS","Number",1993,227350.602230035,320907.767383269,159301.378077157
"402682","Deaths","Africa","Male","All ages","HIV/AIDS","Percent",1993,0.0500467642128383,0.069983190941348,0.0349083460284042
